12:10:42 │ INFO    │ 🔍 Fetching NSE ticker universe...
12:33:02 │ INFO    │    📦 Batch 127/144 — 15 stocks...
12:33:12 │ INFO    │    📦 Batch 128/144 — 15 stocks...
12:33:24 │ INFO    │    📦 Batch 129/144 — 15 stocks...
12:33:34 │ INFO    │    📦 Batch 130/144 — 15 stocks...
12:33:45 │ INFO    │    📦 Batch 131/144 — 15 stocks...
12:33:56 │ INFO    │    📦 Batch 132/144 — 15 stocks...
12:34:06 │ INFO    │    📦 Batch 133/144 — 15 stocks...
12:34:16 │ INFO    │    📦 Batch 134/144 — 15 stocks...
12:34:27 │ INFO    │    📦 Batch 135/144 — 15 stocks...
12:34:38 │ INFO    │    📦 Batch 136/144 — 15 stocks...
12:34:49 │ INFO    │    📦 Batch 137/144 — 15 stocks...
12:34:59 │ INFO    │    📦 Batch 138/144 — 15 stocks...
12:35:10 │ INFO    │    📦 Batch 139/144 — 15 stocks...
12:35:20 │ INFO    │    📦 Batch 140/144 — 15 stocks...
12:35:31 │ INFO    │    📦 Batch 141/144 — 15 stocks...
12:35:41 │ INFO    │    📦 Batch 142/144 — 15 stocks...
12:35:52 │ INFO    │    📦 Batch 143/144 — 15 stocks...
12:36:03 │ INFO    │    📦 Batch 144/144 — 14 stocks...
12:36:07 │ INFO    │    ✅ OHLCV ready: 2039 stocks × 1237 trading days
12:36:08 │ INFO    │ Calculating multi-timeframe performance (calendar-anchored)...
12:36:10 │ INFO    │    Performance calculated for 2039 stocks (calendar-anchored)
12:36:10 │ INFO    │ 📊 Fetching NSE indices for Market Cap classification...
12:36:11 │ INFO    │    ✅ Market Cap mapping complete: 100 Large, 150 Mid
12:36:11 │ INFO    │ 🏆 Ranking stocks and exporting results...
12:36:11 │ INFO    │    📄 Full scan CSV: full_scan_2026-04-28_1236.csv
12:36:11 │ INFO    │    📄 Top performers JSON: top_performers_2026-04-28_1236.json
12:36:11 │ INFO    │    📄 Summary JSON: latest_scan_summary.json
12:36:12 │ INFO    │    📄 Full summary JSON: full_summary.json (2039 stocks)
12:36:12 │ INFO    │ 🔬 Fetching fundamentals for top movers...
12:36:12 │ INFO    │ 🔬 Fetching fundamentals for 82 stocks...
12:36:18 │ INFO    │    📦 Fundamentals: 25/82 done
12:36:25 │ INFO    │    📦 Fundamentals: 50/82 done
12:36:32 │ INFO    │    📦 Fundamentals: 75/82 done
12:36:33 │ INFO    │    ✅ Fundamentals: 82/82 with data
12:36:33 │ INFO    │    📄 Fundamentals JSON saved: fundamentals.json
12:36:33 │ INFO    │ 🎯 Running Opportunity Engine...
12:36:33 │ INFO    │    ⚡ Running 52W_BREAKOUT...
12:36:35 │ INFO    │    📈 BreakoutScanner: 14 signals found
12:36:35 │ INFO    │    ⚡ Running VOLUME_SPIKE...
12:36:36 │ INFO    │    📊 VolumeScanner: 76 signals found
12:36:36 │ INFO    │    ⚡ Running EMA_MOMENTUM...
12:36:40 │ INFO    │    🚀 MomentumScanner: 0 signals found
12:36:40 │ INFO    │    📊 Total raw signals: 90
12:36:40 │ INFO    │ ⚙️  Fusing scanner results...
12:36:40 │ INFO    │    ✅ 21 opportunities (threshold: 25+, max: 100)
12:36:40 │ INFO    │    📄 opportunities.json saved (21 entries)
12:36:40 │ INFO    │ 📊 Computing sector daily performance heatmap...
12:36:40 │ INFO    │    ✅ sector_daily_performance.json — 10 days × 2 sectors
12:36:40 │ INFO    │ 📊 Computing market regime...
12:36:41 │ WARNING │    ⚠️ Nifty fetch failed: float() argument must be a string or a real number, not 'Series'
12:36:41 │ INFO    │    ✅ market_regime.json — Regime: Sideways | A/D: 0.72
12:36:41 │ INFO    │ ⏱️  Total time: 1558.7s
